,m,b,r,sd,perChange,bottomLinePerDistance,bottomLineXUp,bottomLineXDown,safetyLineXUp,safetyLineXDown,topLineXUp,topLineXDown,midLineXUp,midLineXDown,smaDist,lastHigh,lastLow,averageDown,averageUp,Ticker,TP%,SL%,days
68,0.3416680084721087,0.7260531540359687,0.0915409813430338,0.9308553274748633,0.5294700371362536,0.7448073716003903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304912816561322,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.02631005067117087,0.06857649213263395,21
69,0.3493075115598694,0.719358785337478,0.10605841813662882,0.944510748450464,0.45813166482308443,0.7326661759446771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478237725453832,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.028102401504427554,0.07029103966554395,21
70,0.3559659876130072,0.7134981421611731,0.12465069517446947,0.9541331277600706,0.3728949762705275,0.6632755253733117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642578149277622,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.017946904176552092,0.06165392118531132,21
71,0.3623651723269742,0.7078407992644404,0.14377485171002743,0.9628435133299618,0.4447791322950423,0.6440128301553469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788507443001283,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.018060773934688745,0.061762723083597204,20
72,0.3685547419303945,0.7023446654616623,0.16317568540354133,0.970857983706913,0.44931817176187405,0.6281862242424829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928942984476863,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.018744441845693238,0.062415963836292554,19
73,0.3746994115262565,0.6968644704029241,0.1822611219261193,0.9787947317165879,0.46652173942289715,0.6238014502478509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9072150707932465,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.02158267430209515,0.0651278786070475,18
74,0.38113107309482974,0.6911032695152952,0.19987240730963568,0.9879068132124137,0.5023399312595097,0.6424966902346186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231535881289572,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.028886106702233683,0.07210626621531813,17
75,0.38661349816027535,0.68617100132406,0.2200965129596824,0.9936688583655321,0.36970126779653356,0.5754157587271569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382980579215373,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.01942725863335859,0.06306839134553766,16
76,0.392237334697455,0.6810896096363165,0.23944968721609675,1.0,0.4854751086711237,0.5839016465203158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504274625090525,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.02462975955967972,0.06803935102684688,15
77,0.5631045033566688,0.004017421552846313,0.5059106533201299,0.5696869576053042,0.0,0.29231472819262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9786809502758309,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,0.01214351870019148,0.03290269537445745,14
78,0.5633507077768386,0.0038668796167798873,0.529536997902379,0.5660223917849345,0.5078995459267482,0.3061446871511436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9833770183913088,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,0.007441175198266592,0.03739575751644997,13
79,0.5624540397585883,0.0044186403191688985,0.5498555242051636,0.5624924935661169,0.34090215198784235,0.23107219891074102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98491027992172,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,0.015181418088356713,0.030000000000000027,12
80,0.5618603917244336,0.004786251030532336,0.5705915905076224,0.5589364864207887,0.5054273952027053,0.24519659337661967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853501899561035,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,0.010692056911057346,0.030000000000000027,11
81,0.5611068396085935,0.005255815551355307,0.590502101737156,0.5554450952460682,0.4503980598426316,0.23086671179827903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854978559135624,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,0.01020916096824287,0.029999999999999916,10
82,0.5615035299752364,0.005007079045611502,0.612690745723784,0.5519291654382987,0.6083155915643582,0.2975012651578599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9846339533433983,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.0018341573433465763,0.031488217740463176,9
83,0.5633928530699333,0.003815059856189219,0.6366924470755662,0.5489466054151402,0.6465205010908004,0.3850657922600497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851915933688075,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.01703348396059856,0.046235994394530744,8
84,0.5659297531840631,0.002204588624236434,0.6607061197525923,0.5464345931297154,0.5484841908935209,0.4201251572035517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890134156830389,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.025191920043686422,0.054152055166808544,7
85,0.5683833732478752,0.0006374292626480384,0.6841040579778015,0.5439074656608308,0.4691771030630608,0.41008407984610723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993637109547903,0.0,0.07167179548843118,0.02265625359680098,1.0,JPM,-0.02721016585125291,0.05611034181677199,6
86,0.5693753147328245,0.0,0.7054369159896592,0.5406419421956711,0.3183518836087476,0.31544020526418426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977334365926303,0.03789000936505664,0.044105720300572866,0.02265625359680098,1.0,JPM,-0.01703348396059856,0.046235994394530744,5
87,0.5683418039519904,0.0006681671164876829,0.7221846610445505,0.5374231785519472,0.24046561160651006,0.18650703535433327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974708662702548,0.09683018884507169,0.0012250389188903914,0.02265625359680098,1.0,JPM,-0.0007728245265343769,0.030458415583292986,4
88,0.5675259835925891,0.0011987741583774718,0.7391708776544216,0.5341721173998947,0.4935939676352275,0.19626547708212685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980268914870496,0.08335839165546069,0.011026160123861095,0.02265625359680098,1.0,JPM,-0.004536730381728082,0.034110501251109926,3
89,0.566078740952749,0.002145692721175984,0.7541363598292607,0.531189903227003,0.38881072547869444,0.1535218144296686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977057505758999,0.09851402434914665,0.0,0.02265625359680098,1.0,JPM,-0.0003003730960344786,0.030000000000000027,2
90,1.0,0.26262384689814383,1.0,0.3018428211450669,0.8958854697265741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5173279715566453,0.5556812424582882,0.3112400285369971,0.21024705876373845,JPM,-0.030000000000000027,0.030000000000000027,1
91,1.0,0.5344660454695632,0.7434738231450105,0.0,0.17313230863367615,0.3339788737145729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165471674026696,0.0,0.0,0.5189989407198088,MA,-0.014103283355030527,0.04720441815379606,21
92,0.9338608203440236,0.5481696485761379,0.6712967118368874,0.08285237482694234,0.3133928980323944,0.2048981065377623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005047603018228263,0.43363864902962945,0.2495860030566409,0.0036884337905156604,0.5189989407198088,MA,-0.008343256386515563,0.041637782060725215,21
93,0.8617051895330072,0.5634188242435045,0.5738412059648192,0.18699965072387081,0.3204182933762099,0.10150073459305947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004617959511450366,0.5360922493488752,0.19296885031408073,0.0036884337905156604,0.5189989407198088,MA,-0.0032478102145010457,0.04190123428342574,21
94,0.8081450471098763,0.5749600259250583,0.5226441381027465,0.23598075320362794,0.7578932446842199,0.3281512276972105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00758256247679053,0.3709124271539574,0.28424930501804124,0.0036884337905156604,0.5189989407198088,MA,-0.01143726245618637,0.05058022879177748,21
95,0.7471126218281141,0.5883642741371761,0.4435304618617692,0.308819975742551,0.3095616025454354,0.1986682785200485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012328192977830284,0.48591325507714345,0.2206983959259299,0.0036884337905156604,0.5189989407198088,MA,-0.005749947871081629,0.052930869695562266,21
96,0.6897531524953601,0.6011995393873144,0.36863446623897894,0.37262391936604167,0.4892118940492767,0.22743046049219667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014859815271354139,0.47964129396585115,0.2241643608029761,0.0036884337905156604,0.5189989407198088,MA,-0.0060618115386399385,0.053227934253693876,21
97,0.619968530917648,0.6171043455584743,0.23999422256102412,0.4800052467916565,0.1663576945761089,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019260042190052513,0.674091920704168,0.11670849004172418,0.0036884337905156604,0.5189989407198088,MA,0.003698834636268522,0.04444246179332345,21
98,0.566698145666641,0.6294660919104035,0.1633721777191425,0.5344359785139114,0.788353321109583,0.24445461745107352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023376109329338188,0.5130901005354256,0.20568012808977781,0.0036884337905156604,0.5189989407198088,MA,-0.004396356522336942,0.05214937612647874,21
99,0.5101316123759854,0.6428271355597613,0.06633204925125631,0.6012174950875108,0.3441495550748028,0.15737951726988925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028455677619293983,0.5946371638170205,0.16061619160404372,0.0036884337905156604,0.5189989407198088,MA,-0.0003125470728463364,0.0482614420476527,21
100,0.47750967341665784,0.6506676349946401,0.046773312546021746,0.6091559627182338,1.0,0.5730845230752366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03467435683544939,0.3019076334042902,0.3223822250474008,0.0036884337905156604,0.5189989407198088,MA,-0.014818736574099822,0.06207185833014295,21
101,0.4453311469457998,0.6585349063151127,0.025222064993488245,0.6180221157135453,0.4702876325626818,0.5624090275627762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674241300868048,0.3081828998969381,0.3189144335748958,0.0036884337905156604,0.5189989407198088,MA,-0.014512183269174583,0.06178000851297183,21
102,0.4130824466553574,0.6665529686820506,0.0,0.6288035995353837,0.4584893371608966,0.5419603176206083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742419260475244,0.32281912851397027,0.31082626889738885,0.0036884337905156604,0.5189989407198088,MA,-0.01379644632825916,0.07941585891335012,21
103,0.4317217941955164,0.8856293686236935,0.9767503803702776,0.5730302184489394,0.8588816417798528,0.4560357105111457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7183251381240418,0.4111675042211391,0.36927475496261114,0.8081648085753514,0.28915217800843723,MA,-0.0033960927137014485,0.0445194880803883,21
104,0.41088636969870895,0.8952993656229896,0.9439367419187809,0.6486967894270372,0.27845815204623875,0.27100749313126116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7164276894655527,0.7396707176273506,0.1877397327487796,1.0,1.0,MA,0.01956227385103415,0.030000000000000027,21
105,0.4039650853060564,0.8985403064487364,0.9482804438463424,0.6463144391591434,0.9487780863553628,0.6650602263171184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7200403042331573,0.05087392636194642,0.5683775338425594,1.0,1.0,MA,-0.004809311421449025,0.04843196695580476,21
106,0.39505814319482113,0.9027479548729045,0.9485839583064803,0.6508978958473662,0.42914216230428603,0.6035278408197303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251556650195691,0.14200052055178938,0.5180198276606474,1.0,1.0,MA,-0.0007270835778863116,0.04452867730074839,21
107,0.38438596875780773,0.9078337249129655,0.9446778201078654,0.6633694614014066,0.43018871361554334,0.547502397139374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279414749883566,0.22889763148938716,0.46999938730998286,1.0,1.0,MA,0.0031969919392478285,0.04077660760776369,21
108,0.369244571055946,0.9151120243587924,0.9280770403386361,0.701484808379891,0.34082962937750727,0.4095208164905785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7185127717304804,0.32214146995816406,0.33765389936161805,1.0,0.6850140649525107,MA,0.014643774208261906,0.030281621508400303,21
109,0.35446347271149353,0.9222783828865792,0.9119483392912061,0.7377807779639945,0.4843450715923051,0.41551986345829545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7076569209010193,0.3136641506663806,0.34233857300602677,1.0,0.6850140649525107,MA,0.02271799782530004,0.030657034909108205,21
110,0.33972724684702166,0.9294840507545942,0.8953039981490388,0.7743412010555338,0.4738135818055904,0.41192195286273864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027870911752006,0.32214146995816406,0.33765389936161805,1.0,0.6850140649525107,MA,0.023114082653225454,0.030281621508400303,21
111,0.32919556793464877,0.9346774359416481,0.8904464150796665,0.7874847622610307,0.6201282969772731,0.5396420865947507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027188116869766,0.09536608805334615,0.46297283784254933,1.0,0.6850140649525107,MA,0.012623068062252774,0.04022511640342452,21
112,0.31528659079100535,0.9415938725852112,0.8752376944912302,0.8202105252167232,0.3660889795273808,0.4271305173678807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702634185015719,0.2903494370699766,0.35522257802608936,1.0,0.6850140649525107,MA,0.02163024697639626,0.03168801670017729,21
113,0.30195419538944857,0.9482788434527595,0.8612937456665498,0.8498499619153866,0.49342523040746694,0.4409803522226181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040127504825969,0.26703639190877043,0.368105661047802,1.0,0.6850140649525107,MA,0.020544885100310717,0.03271673419747212,21
114,0.29234173616400083,0.9531384410069587,0.8578419857885292,0.8598218345627214,0.6085878555618964,0.5593526289213889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988421007644549,0.20134509246468618,0.48522526815307715,1.0,1.0,MA,0.022405026859355637,0.041969465969614705,21
115,0.28142168380778726,0.9587043460856212,0.8503691201045142,0.8768335739263856,0.43417623176917497,0.511218438045758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947472943272003,0.2797665525457108,0.44188857944846455,1.0,1.0,MA,0.026036687889347654,0.038566468072911975,21
116,0.2710429880167832,0.9640373319343488,0.8440708569000593,0.8915609111420688,0.4964674130125253,0.5252306829181432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891092077336544,0.25009176393645316,0.45828724219978145,1.0,1.0,MA,0.024659432178541607,0.0398570065478383,21
117,0.26206272399335995,0.9686889610673888,0.8413233678267206,0.9000072572601727,0.5283228400640414,0.5692293552501447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689315043527267,0.16531356571299968,0.5051367446389324,1.0,1.0,MA,0.02288001329209366,0.04352494372662785,21
118,0.2533653849788519,0.973230080325995,0.8390166449078891,0.9076539602791718,0.4898774703206763,0.5750249007606489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897493948614049,0.14623667754487182,0.5156788738359748,1.0,1.0,MA,0.02200147469602798,0.044346447952139045,21
119,0.2409571064308494,0.9797602011767362,0.8248736392756176,0.9363303754103234,0.3453715664427242,0.4391226472577936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983160802121203,0.38361329676124034,0.3845015578040553,1.0,1.0,MA,0.03304186639954043,0.03402279401553443,21
120,0.22899268597572425,0.9861063112379035,0.8117164183619304,0.9626840699406729,0.4906199945987212,0.4503773710734628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019949442659453,0.3645380770283228,0.3950427650027409,1.0,1.0,MA,0.03214587127093771,0.034860621502545985,21
121,0.2155066411260424,0.9933153983510432,0.792326004130545,1.0,0.41275411966924824,0.3897566152409632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7003331151158841,0.47474322782149564,0.3341420076254342,1.0,1.0,MA,0.03734394993961021,0.030000000000000027,21
122,0.20896208436363603,0.9968409700772441,0.7946715125360594,0.9998456511242011,0.7617632135711643,0.6436169773549554,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7008980555749148,0.02119746931748672,0.5847771185922286,1.0,1.0,MA,0.016280258969586514,0.03158692148910658,21
123,0.20542292812692386,0.9987621896138202,0.8032857154932962,0.9915261313427607,0.5942246537341417,0.7531154433704202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045841494502301,0.0,0.7018994916925673,1.0,1.0,MA,0.00672765772649897,0.04068959163935104,21
124,0.2041712185456424,0.9994468630386325,0.8152836426251465,0.9802485152696103,0.5683359776579633,0.8368173544199611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074631783471341,0.17414459326886275,0.7981339920485504,1.0,1.0,MA,-0.0009879443494990037,0.04804178597062547,21
125,0.2049241620974262,0.9990318898643927,0.8291835735248196,0.9688149326842989,0.5591729964869788,0.9107455693659751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7126779719499705,0.3376762701797191,0.8885036608650567,1.0,1.0,MA,-0.008126429072373265,0.054844045392048124,20
126,0.20465614058110163,0.9991807164169385,0.8417559995239414,0.9573625129132464,0.4581013437217425,0.8686645288215813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7222837667416594,0.2930773286350105,0.8638577228235905,1.0,1.0,MA,-0.00618973311510429,0.0529985685390193,19
127,0.20336734443901802,0.9999016976485215,0.8528230202670453,0.9465331823095277,0.4558504169755782,0.8262091499289345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278164346777901,0.24423055105077612,0.83686437696897,1.0,1.0,MA,-0.004059879662676069,0.0509690319811269,18
128,0.20319291530094916,1.0,0.8649182686423124,0.9353161079078125,0.529150918933244,0.8670898909251165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740975941835305,0.34829752871376896,0.8943731023963131,1.0,1.0,MA,-0.00858654175604645,0.055282486596159974,17
129,0.20523534854225656,0.9988404902607227,0.8783852662194902,0.9255822679293955,0.5687149366029738,0.9520951800122346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7550079879910444,0.5394384714463951,1.0,1.0,1.0,MA,-0.016794402375105655,0.0631037539089292,16
130,0.20681902403038438,0.9979348593344399,0.8912587410516105,0.9154364752292147,0.4781196880329646,0.9316280722798179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774676094610648,0.5373128849914219,0.998825374095066,1.0,1.0,MA,-0.016703874038374367,0.06301748949073094,15
131,0.20716739003418227,0.9977342013107809,0.902939451275778,0.9046013456175567,0.4505085216441519,0.8799494846076562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996662357172961,0.4735970128336077,0.9636151788960325,1.0,1.0,MA,-0.013982465800760013,0.06042426059937667,14
132,0.2078740926058599,0.9973242137587778,0.9146211328363607,0.8940161528522128,0.5042000878895304,0.891983595585526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8221564182989113,0.6750622326332564,0.6345696397822077,0.8209105927968762,0.6850140649525107,MA,-0.016341807274437792,0.06267247620685013,13
133,0.20787141221175245,0.9973257798740713,0.9254431552178152,0.8833665098268337,0.4666703793579658,0.8609207423797175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8375031448774475,0.6474529668114907,0.6193124109950294,0.8209105927968762,0.6850140649525107,MA,-0.015163549585471059,0.06154971489590211,12
134,0.2113307177020412,0.9952902230804115,0.937583546454912,0.8772773464942997,0.6163777596062477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8599746111666527,0.9511548908509635,0.7871419276540181,0.8209105927968762,0.6850140649525107,MA,-0.027971154067355286,0.07375407641447274,11
135,0.2134636886611848,0.9940262816681351,0.9491525762570385,0.8685641030895958,0.4494992800064961,0.9438268033782926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737786447073811,0.8810672646338439,0.748410620735244,0.8209105927968762,0.6850140649525107,MA,-0.025045101481378618,0.07096584200013556,10
136,0.21593850640779563,0.9925495156941582,0.9605092567793869,0.8606072202615447,0.5054652629219343,0.9560410088178176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889055188140979,0.9426558819014829,0.7824452680309912,0.8209105927968762,0.6850140649525107,MA,-0.027617269377799514,0.07341685982620794,9
137,0.21868470393138667,0.99089943289569,0.9716072892680472,0.8533685838213638,0.5033131934376265,0.9655218667585365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063414855790295,1.0,0.8141343515102887,0.8209105927968762,0.6850140649525107,MA,-0.030000000000000027,0.07568736294455736,8
138,0.21897735845197444,0.9907223755063854,0.9813631330398175,0.8432518435719809,0.40725810759655967,0.86140495209186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9256620711867454,0.8279743194452774,0.7190707890658168,0.8209105927968762,0.6850140649525107,MA,-0.025920652162671032,0.06884249198744652,7
139,0.22008893524411413,0.9900452599850272,0.9913948811075703,0.8337186953189607,0.5214395762102149,0.8936846027103797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9449150820035116,0.9256678746137587,0.7730574807750648,0.8209105927968762,0.6850140649525107,MA,-0.030000000000000027,0.07274208741050647,6
140,0.21953380948845322,0.9903857144673077,1.0,0.8239000067075457,0.4304100947222,0.8213314785418209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9637253927911925,0.8109846437223429,0.7096820798115334,0.8209105927968762,0.6850140649525107,MA,-0.030000000000000027,0.06816097124919929,5
141,0.01940688166328976,0.0,0.8899402873542307,0.8516336563920525,0.0,0.527310657885945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9830851710211341,0.6497790493942589,0.6527593791367243,0.9673351994535987,0.0,MA,-0.027719356768724168,0.04213299619044497,4
142,0.011844804111222016,0.005107809539130083,0.8795113445309944,0.8747538604550945,0.1932368892626432,0.24291386122240624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895458392007398,0.9065293329645816,0.5108759316414592,0.9673351994535987,0.0,MA,-0.015403787599464147,0.030000000000000027,3
143,0.004603271842227166,0.010029114543723681,0.8701177147574276,0.895510366472135,0.5144173586132834,0.27257631839468205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947293527519178,0.8795057809855904,0.5258094875660297,0.9673351994535987,0.0,MA,-0.016714700672884053,0.030000000000000027,2
144,0.0,0.013176547806892168,0.8701533706340459,0.8986312279635624,0.8360940824931286,0.571047555357355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6015176152718336,0.6794292568059337,0.9673351994535987,0.0,MA,-0.030000000000000138,0.030000000000000138,1
145,0.5998289693510326,0.6421505385761953,1.0,0.0,0.346420961218948,0.2519424966376299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05615925040505386,0.054441922811267966,0.0,0.0,BAC,0.005788632596616328,0.06887427324298745,21
146,0.5667091142496672,0.6493534702366937,0.9613330783539882,0.007845437973419633,0.425014215224458,0.21139747736563802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008450488014605457,0.06850481255363963,0.04299419709169369,0.0,0.0,BAC,0.011580195541058602,0.06351263653231931,21
147,0.5358613064881723,0.6561820753775771,0.9285492495004374,0.014539404664069938,0.5669947965821053,0.22323012231755252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013952864266413342,0.06301810829414074,0.04808187837434458,0.0,0.0,BAC,0.008998053860244992,0.06590309758071089,21
148,0.4964406776027188,0.6650614909288443,0.8536102010189609,0.027673244235441666,0.3226361260461958,0.1524655963165223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021116858997973574,0.08770879176234594,0.025186835704682223,0.0,0.0,BAC,0.02072295505716748,0.05504857328572699,21
149,0.4627754108612286,0.6727752649306723,0.8020151784415669,0.036631443836006715,0.6454179789397162,0.19218142047624343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02286428225763645,0.0739916637561266,0.03790637955254807,0.0,0.0,BAC,0.014175656810198944,0.06110984465122715,21
150,0.43017125530786965,0.6803725259213226,0.751514433110385,0.04511734052695524,0.533299783404469,0.19528524749416706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531044585087465,0.07261980401251604,0.039178470193829903,0.0,0.0,BAC,0.01352547407607263,0.06171176224227737,21
151,0.40035439967389097,0.6874361002060339,0.7106259172543123,0.05197772448199173,0.5793686538552459,0.21330432716929437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027253254741735875,0.06576109306641766,0.04553837837425816,0.0,0.0,BAC,0.020823917561903382,0.06470955451899896,21
152,0.3688144468451472,0.6950303620676335,0.6574528043502742,0.060323422559915754,0.465737096539579,0.19280087745931693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189540329875233,0.07261980401251604,0.039178470193829903,0.0,0.0,BAC,0.0296922195634306,0.06171176224227737,21
153,0.33460392028554675,0.7034005102654389,0.5850306207438287,0.07097220765269353,0.4294077078634802,0.16273405784102174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.036170918762062965,0.08359394724645762,0.11509445790199753,0.05048077456939599,0.11427881881651174,BAC,0.04187513640687612,0.056875025969936766,21
154,0.2840965256235677,0.7159540956250922,0.3883949801423569,0.09776844845169916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04226739104456014,0.14257759767319944,0.060400419356175634,0.05048077456939599,0.11427881881651174,BAC,0.07799208618236708,0.030000000000000138,21
155,0.24381243450274206,0.7261231311735864,0.2610509968323554,0.11346405865766276,0.8579135236441656,0.09057574480630547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041590921298108194,0.1151433416607612,0.08583950705190692,0.05048077456939599,0.11427881881651174,BAC,0.06389145644344252,0.038247092575799835,21
156,0.20853947830760128,0.735164176234744,0.16223130348629075,0.12488606730436498,0.6499779205951596,0.13358963715748753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04189081186952506,0.10279822034114179,0.09728682400199501,0.05048077456939599,0.11427881881651174,BAC,0.06397299921837196,0.043874907764138604,21
157,0.16642768313287734,0.7461216741624959,0.0,0.1428025027458027,0.22818954443721925,0.049706454595207644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044785883974163755,0.13297531418286843,0.06930437256267243,0.05048077456939599,0.11427881881651174,BAC,0.08197211629180856,0.029999999999999916,21
158,0.13547706476142526,0.9551310635616961,0.12275440292443329,0.1654263531009295,0.9899772095210896,0.2946861058402917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03131626086500305,0.06971482822293182,0.005387390171439299,0.5402733153694492,0.1488794298335459,BAC,0.04809550172441934,0.03123975025437631,21
