,m,b,r,sd,perChange,bottomLinePerDistance,bottomLineXUp,bottomLineXDown,safetyLineXUp,safetyLineXDown,topLineXUp,topLineXDown,midLineXUp,midLineXDown,smaDist,lastHigh,lastLow,averageDown,averageUp,Ticker,TP%,SL%,days,success
274,0.17514302138998422,0.8062816019454501,0.3030608419114344,0.8122291151479039,0.5780322079917732,0.32881115693597934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639143748942187,0.18620592875266176,0.4784488862262372,0.7783379939100685,0.6588849015777297,JPM,-0.005660951922451418,0.07232217965888055,21,False
275,0.13946214150395422,0.8452735775622195,0.2446507915989897,0.8517648554984099,0.4178332860517168,0.3516643277715957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282479421977183,0.1753674065724638,0.4985106391892474,0.7783379939100685,0.6588849015777297,JPM,-0.007406134388109775,0.07395036379684594,21,False
276,0.09885683958567582,0.8899260269741641,0.16716252401132858,0.9036495171778284,0.245488302893439,0.23429286520070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057786761596546,0.29162473716255516,0.2833220915569334,0.7783379939100685,0.6588849015777297,JPM,0.011638917065128984,0.0561821067274052,21,True
277,0.06747550008629125,0.9246508398268929,0.1183676294207103,0.932351622217733,0.6606477097056253,0.42942294082891425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13682548883905848,0.12807726345761727,0.586043160042392,0.7783379939100685,0.6588849015777297,JPM,-0.014949504171454686,0.08098802047156872,21,False
278,0.032131592905138506,0.9640033221944844,0.054778954358294905,0.9699464581675105,0.27924049451806093,0.3301452613992499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764139491957069,0.22463033002650432,0.40732656592358835,0.7783379939100685,0.6588849015777297,JPM,0.0005757684627316628,0.06650357363693105,21,True
279,0.0,1.0,0.0,1.0,0.47106230035193675,0.39533558025232396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773401869116566,0.4948590867767351,1.0,1.0,JPM,-0.007088940102404795,0.0736544344514618,21,False
280,0.37993482428824277,0.03006382910954466,0.36276726228563455,0.08770081351492492,0.10314093335024187,0.7420234365884276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2842852994431312,0.19972516500264592,0.455098668605319,0.09254685835273746,0.3101848307157483,MA,0.021424140202612074,0.030000000000000027,21,True
281,0.38028062589210915,0.02997543416812178,0.37686311210846873,0.08395195896779911,0.348532665739321,0.812426746287482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28435118844208057,0.144508714957623,0.5267207958525618,0.09254685835273746,0.3101848307157483,MA,0.010934346491043634,0.03864566792706581,21,True
282,0.38296066945364277,0.029288231637513925,0.3924519608663569,0.08065529398090916,0.3481326073177674,0.8855563336562292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855546451768351,0.08584172340548352,0.6028186748493843,0.09254685835273746,0.3101848307157483,MA,0.01184703717666502,0.04902230192075885,21,True
283,0.3847750633656269,0.02882155847329862,0.4073677580582977,0.07713775757355261,0.24077648013160582,0.8553725324207596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29010481779972375,0.10079712324266418,0.5834197901094463,0.09254685835273746,0.3101848307157483,MA,0.014638865539756907,0.0463984206297946,21,True
284,0.3870624182913674,0.02823142663554954,0.42241117469555484,0.07376111693017272,0.2841320936796851,0.8683862941751542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963198624646558,0.08469306955628955,0.6043086118533555,0.09254685835273746,0.3101848307157483,MA,0.011633245172748996,0.04922323291159236,21,True
285,0.38798998293933923,0.027991383203473812,0.43639659482137494,0.07012656105675703,0.22404357427516955,0.8225066001930088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30269787474197557,0.11177024827172566,0.5691863767608787,0.09254685835273746,0.3101848307157483,MA,0.01669711372179128,0.044463989785693436,21,True
286,0.38534425578961373,0.028678161851459754,0.4465669712835758,0.06690359603889978,0.1466365621324137,0.7057180836232343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3081290659671515,0.19243066346510804,0.46456048146907153,0.09254685835273746,0.3101848307157483,MA,0.03208690176831186,0.030000000000000027,21,True
287,0.3838923289800193,0.029056202508427033,0.45807854664268666,0.06338385688662669,0.310996984414651,0.7424555784068281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097256352033212,0.16074238149859202,0.5056638512330047,0.09254685835273746,0.3101848307157483,MA,0.025985627255326715,0.030000000000000027,21,True
288,0.3860635094622818,0.028489170267844664,0.47249494844162665,0.06005280107880528,0.39847923754113906,0.8572157422895024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3151962745602438,0.06971156394980867,0.6237413587979298,0.09254685835273746,0.3101848307157483,MA,0.008853078671029468,0.032358191831327265,21,True
289,0.39011078541431987,0.027428968077601406,0.48750591027935963,0.0575139263122476,0.3304620320997246,0.9153615344489323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277638264109042,0.01901324397747934,0.22036764829146901,0.0,0.3101848307157483,MA,-0.00044286415525718326,0.04127439887399198,21,True
290,0.39337214200135184,0.026572059961245217,0.5021013318883992,0.054616284281768276,0.24435946632797365,0.8878965677269375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399785136792159,0.03226581486278106,0.20317752981180875,0.0,0.3101848307157483,MA,0.0019705232026394626,0.03895959748598132,21,True
291,0.3963581502587518,0.025785135356392024,0.5164287292859118,0.051624730179924694,0.25997172940468294,0.8769358176586018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34924976496516313,0.03341630069578748,0.20168521651277294,0.0,0.3101848307157483,MA,0.002180584737144553,0.03875811688650399,21,True
292,0.40044943324612947,0.024703691759513553,0.5309327109228461,0.04918879750288225,0.30451597062471575,0.9101933511305496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35853969703489696,0.000577074900313162,0.24428149364950646,0.0,0.3101848307157483,MA,-0.003780949813861678,0.0444761249833765,21,True
293,0.4049015892985705,0.023523335595882874,0.545330793648654,0.046991183985007935,0.2804761092402204,0.9195359934735886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732479819268879,0.007787763178519003,0.2637112702252515,0.0,0.3101848307157483,MA,-0.0064767412026751625,0.047061794303386195,21,True
294,0.4118237421410048,0.021682655362617136,0.5594277701078629,0.046776854595430004,0.3464523962065924,0.9960697234403425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39110231591200817,0.07577130839905423,0.35189379776068025,0.0,0.3101848307157483,MA,-0.01853051334675393,0.05862317436887032,21,True
295,0.4171979336426403,0.02024934274021782,0.5735383710662904,0.04526641220622016,0.22431769552767908,0.9444168213069807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125105269903014,0.044085774408255375,0.31079399243934214,0.0,0.3101848307157483,MA,-0.012949132009390074,0.05326979036920998,21,False
296,0.4226978380894459,0.018778149464115546,0.5874669531626256,0.04388489650740999,0.2733028119259257,0.9461868273483127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326485119832531,0.05387864386738931,0.3234964776941136,0.0,0.3101848307157483,MA,-0.014680904067601697,0.054930820187299334,21,False
297,0.42404487557421966,0.018416758519503827,0.6000746535616254,0.04049944317565042,0.1429042427087584,0.8124012466377459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402341805670437,0.03860218886741725,0.1949585192655652,0.0,0.3101848307157483,MA,0.003128544818230994,0.037848880619769654,21,False
298,0.42670999770370244,0.01769963507772752,0.613201995962089,0.0375133561759629,0.31233635823386346,0.8524137805475328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452788485360015,0.0,0.24503002659408582,0.0,0.3101848307157483,MA,-0.003885076201622706,0.08212902492068175,21,False
299,0.4259449634812229,0.017906093749373467,0.6239508652005186,0.03407048687171737,0.15631224013784464,0.7419790246138872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4508718512624905,0.08296459283106325,0.13741534618784867,0.0,0.3101848307157483,MA,0.01131170444458296,0.09741371660920117,21,False
300,0.42674137840978255,0.017690536126825904,0.6358407665210163,0.030646823352128087,0.32269552659330597,0.7899194912500701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4579311222153706,0.03860218886741725,0.1949585192655652,0.0,0.3101848307157483,MA,0.003128544818230994,0.11501265846894426,21,False
301,0.43083118074993765,0.01658035375791112,0.6489284057028478,0.028439234510423506,0.3806516622143581,0.8925569754514587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666476734497781,0.04523763422912138,0.31228808795967683,0.0,0.3101848307157483,MA,-0.013153142854513078,0.129376807075394,21,False
302,0.4383800090220042,0.01452523996000831,0.6613392891286661,0.029286709802773224,0.37822820049531414,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4808818785756583,0.1420282088781796,0.43783666720003067,0.0,0.3101848307157483,MA,-0.030000000000000027,0.1442395635938416,21,False
303,0.44343153531059915,0.01314600073668681,0.6741653582308964,0.027791083030161284,0.19710706348553958,0.9190283902019841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4887944392490653,0.0838389071046349,0.3623584071406683,0.0,0.3101848307157483,MA,-0.02133561641879067,0.13536572229579036,21,False
304,0.4483228574657695,0.011806631705170973,0.6868379920789555,0.026203476958920564,0.26416040395978113,0.9120453785971997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002488065814095,0.08614308474231579,0.3653471922550983,0.0,0.3101848307157483,MA,-0.021737303401293095,0.1357206062987295,21,False
305,0.45266841183527823,0.01061326875724933,0.6993468201942725,0.02425514950699292,0.252106135263166,0.8929884595205625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089083269542632,0.0780768600245967,0.35488436509641164,0.0,0.3101848307157483,MA,-0.02032967413636977,0.13447698843220546,21,False
306,0.45886373525832214,0.008907024847975663,0.7115252459266661,0.023855171413731713,0.32688326337720475,0.9492699490239616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185853346490221,0.1339633581483181,0.42737562226264025,0.0,0.3101848307157483,MA,-0.030000000000000027,0.1430205661474463,21,False
307,0.46242521092492284,0.007923346085416786,0.723656963129696,0.02146800076413132,0.1902388503643668,0.8647404261329589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278978124357346,0.07001017731092475,0.3444209438639591,0.0,0.3101848307157483,MA,-0.020814856142057914,0.13322971558956787,21,False
308,0.4670636419662202,0.006638541625400375,0.7357312034478639,0.019805755422009217,0.3029125711308005,0.8967757260002918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412155892140698,0.10515587072384426,0.3900089764839519,0.0,0.3101848307157483,MA,-0.026924369026379402,0.13863782891069976,21,False
